id_cliente,nome_cliente,email,saldo_da_conta,tem_cartao_credito,tem_seguro,tem_clube_livelo,bandeira_cartao,nome_cartao_credito,qto_tempo_sem_movimentar_conta,opt_in_out,idade,genero,profissao,renda_presumida,id_endereco,cep_num,cep_formatado,uf,cidade,bairro,tipo_logradouro,logradouro,latitude,longitude,h3_res6,h3_res8
1560,Rafael Lima,59321.3219@email.com,153736.5,Nao,Sim,Nao,null,null,89,Sim,44,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1561,Ana Costa,ana.3326@email.com,117620,Sim,Sim,Sim,Mastercard,Connect,118,Sim,67,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1562,Bruno Souza,59581.5811@email.com,158665,Sim,Sim,Nao,VISA,Connect,8,Sim,49,M,Autonomo,5000,1562,20551031,20551-031,RJ,RIO DE JANEIRO,VILA ISABEL,BOULEVARD,VINTE E OITO DE SETEMBRO - ATE 134 - LADO PAR,-25.27110255677067,-52.35077723131554,86a82c487ffffff,88a82c485dfffff
1563,Beatriz Melo,59765.7652@email.com,96167,Nao,Sim,Nao,null,null,52,Nao,22,F,Prof Liberal,20000,1563,20551040,20551-040,RJ,RIO DE JANEIRO,VILA ISABEL,RUA,HIPOLITO DA COSTA,-20.902372989315424,-47.366777435034386,86a81a097ffffff,88a81a0923fffff
1564,Carolina Barbosa,59783.7833@email.com,70118,Sim,Sim,Sim,VISA,Infinite,145,Sim,36,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1565,Maria Oliveira,60090.0902@email.com,8555.5,Nao,Sim,Sim,null,null,127,Nao,53,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1566,Isabela Rodrigues,60153.1532@email.com,142490.5,Sim,Sim,Nao,VISA,Platinum,27,Sim,41,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1567,Diego Santos,60754.7543@email.com,195495,Sim,Sim,Sim,VISA,Gold,94,Nao,79,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1568,Natalia Nascimento,61456.4568@email.com,91039,Sim,Nao,Sim,Mastercard,Connect,122,Sim,59,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1569,Gustavo Moreira,61665.6650@email.com,90056,Sim,Sim,Sim,VISA,Connect,132,Sim,51,F,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1570,Carolina Silva,62171.1717@email.com,36485,Sim,Sim,Sim,Mastercard,DUX,129,Sim,60,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1571,Tatiana Moreira,62398.3988@email.com,51323.5,Sim,Sim,Sim,VISA,Infinite,136,Sim,20,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1572,Rafael Lima,62808.8087@email.com,133686,Nao,Sim,Nao,null,null,24,Sim,77,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1573,Vitor Oliveira,62884.8842@email.com,172935.5,Nao,Sim,Sim,null,null,107,Sim,67,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1574,Priscila Silva,63351.3517@email.com,155182.5,Sim,Nao,Sim,Mastercard,Gold,118,Sim,24,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1575,Fernanda Oliveira,63452.4528@email.com,198263,Sim,Sim,Nao,VISA,Infinite,64,Nao,36,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1576,Tatiana Santos,63828.8285@email.com,123929.5,Sim,Sim,Nao,Mastercard,Platinum,28,Sim,60,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1577,Carlos Moreira,carlos.2282@email.com,63758,Nao,Sim,Nao,null,null,140,Sim,38,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1578,Renata Rodrigues,65762.7628@email.com,62653,Sim,Nao,Sim,VISA,DUX,118,Sim,39,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1579,Isabela Martins,66015.0150@email.com,137237,Sim,Sim,Sim,VISA,Platinum,88,Sim,67,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1580,Patricia Almeida,66503.5036@email.com,166724,Sim,Nao,Sim,VISA,Platinum,99,Sim,38,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1581,Tatiana Lima,66712.7124@email.com,154530,Sim,Nao,Sim,VISA,Gold,43,Nao,77,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1582,Diego Lima,66769.7692@email.com,198375,Sim,Sim,Sim,VISA,Connect,73,Nao,47,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1583,Lucas Ribeiro,67110.1104@email.com,108284,Sim,Sim,Sim,Mastercard,Infinite,55,Sim,31,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1584,Matheus Ferreira,68234.2343@email.com,71527,Nao,Nao,Nao,null,null,15,Sim,34,F,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1585,Beatriz Nascimento,68404.4044@email.com,187197,Sim,Sim,Sim,Mastercard,Infinite,26,Sim,45,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1586,Camila Pereira,69303.3037@email.com,7585,Sim,Sim,Sim,VISA,Connect,53,Sim,87,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1587,Gabriela Melo,69513.5130@email.com,80344.5,Sim,Sim,Sim,Mastercard,Infinite,94,Sim,77,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1588,Maria Costa,70910.9102@email.com,34601,Nao,Sim,Nao,null,null,95,Sim,61,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1589,Camila Ribeiro,71025.0257@email.com,113080.5,Sim,Sim,Sim,VISA,DUX,84,Sim,82,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1590,Simone Almeida,71131.1319@email.com,197413,Sim,Sim,Sim,VISA,Platinum,52,Sim,76,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1591,Bruno Costa,71153.1536@email.com,12691.5,Sim,Sim,Nao,VISA,Gold,130,Sim,29,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1592,Maria Pereira,71750.7507@email.com,20521,Sim,Sim,Sim,Mastercard,DUX,148,Sim,78,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1593,Tatiana Lima,71826.8260@email.com,116455,Nao,Nao,Sim,null,null,38,Sim,65,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1594,Pedro Melo,72454.4540@email.com,4363,Sim,Nao,Sim,VISA,Infinite,106,Sim,22,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1595,Carolina Gomes,72888.8889@email.com,92970,Sim,Sim,Sim,VISA,DUX,103,Sim,34,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1596,Natalia Silva,72902.9025@email.com,127785,Sim,Nao,Nao,Mastercard,Connect,113,Sim,51,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1597,Tatiana Santos,73142.1420@email.com,198310,Nao,Sim,Nao,null,null,119,Sim,31,M,Funcionario Publico,21000,1597,20551380,20551-380,RJ,RIO DE JANEIRO,VILA ISABEL,TRAVESSA,CAMINHO DO ALTO,-23.751020086014638,-50.88525188805788,86a8018afffffff,88a8018a95fffff
1598,Larissa Rodrigues,73198.1984@email.com,101049,Nao,Sim,Sim,null,null,62,Sim,28,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1599,Natalia Ribeiro,73635.6354@email.com,9379,Sim,Sim,Nao,VISA,Platinum,120,Sim,77,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1600,Denise Ferreira,74621.6213@email.com,128508.5,Nao,Sim,Sim,null,null,37,Nao,42,M,Autonomo,11000,1600,20551410,20551-410,RJ,RIO DE JANEIRO,VILA ISABEL,RUA,DEVALDO DE SOUZA VIEIRA,-22.965755474712548,-51.4944347661647,86a80ccdfffffff,88a80ccdb9fffff
1601,Patricia Ferreira,74646.6466@email.com,32333,Sim,Sim,Nao,VISA,Platinum,32,Sim,43,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1602,Tatiana Silva,74832.8328@email.com,18770,Nao,Sim,Sim,null,null,68,Sim,54,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1603,Tatiana Almeida,74941.9418@email.com,117990,Nao,Sim,Sim,null,null,48,Sim,36,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1604,Carolina Teixeira,75217.2174@email.com,101766,Sim,Sim,Sim,VISA,DUX,81,Sim,20,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1605,Maria Teixeira,75577.5774@email.com,139832,Nao,Nao,Sim,null,null,121,Sim,59,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1606,Larissa Araujo,75760.7600@email.com,186846,Sim,Sim,Sim,Mastercard,Platinum,149,Sim,23,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1607,Andre Ribeiro,76335.3350@email.com,26041,Sim,Sim,Sim,VISA,DUX,77,Sim,28,F,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1608,Matheus Araujo,77037.0379@email.com,149098,Sim,Sim,Sim,Mastercard,Connect,72,Sim,48,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1609,Simone Pereira,77063.0633@email.com,117433,Sim,Nao,Sim,Mastercard,DUX,77,Sim,29,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1610,Diego Souza,77184.1845@email.com,6115,Nao,Nao,Sim,null,null,59,Nao,53,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1611,Simone Araujo,77236.2366@email.com,19533,Sim,Sim,Sim,VISA,Infinite,119,Sim,28,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1612,Matheus Nascimento,77271.2712@email.com,69338,Sim,Nao,Sim,Mastercard,Platinum,82,Sim,50,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1613,Vitor Costa,77584.5843@email.com,103036,Nao,Nao,Sim,null,null,147,Sim,37,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1614,Andre Barbosa,77624.6243@email.com,113501,Sim,Nao,Nao,Mastercard,Infinite,103,Sim,30,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1615,Larissa Melo,77879.8795@email.com,61186,Nao,Sim,Sim,null,null,117,Sim,66,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1616,Matheus Araujo,77896.8966@email.com,113318,Sim,Sim,Sim,VISA,Gold,51,Sim,21,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1617,Ana Melo,ana.3055@email.com,83462.5,Nao,Nao,Sim,null,null,35,Sim,33,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1618,Simone Nascimento,78380.3800@email.com,180333,Sim,Sim,Nao,Mastercard,Connect,37,Sim,44,M,Aposentado,11000,1618,20551590,20551-590,RJ,RIO DE JANEIRO,VILA ISABEL,RUA,OSVALDO SAMPAIO,-20.229923688028382,-46.6391161827258,86a8a9397ffffff,88a8a93917fffff
1619,Leonardo Araujo,78435.4351@email.com,122359,Sim,Nao,Nao,Mastercard,Infinite,61,Sim,45,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1620,Isabela Silva,78906.9060@email.com,90130,Sim,Sim,Nao,Mastercard,Connect,27,Sim,70,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1621,Rafael Costa,81463.4634@email.com,53566.5,Nao,Sim,Sim,null,null,34,Sim,81,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1622,Simone Teixeira,81519.5194@email.com,75993,Sim,Sim,Sim,Mastercard,DUX,69,Sim,51,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1623,Maria Souza,81919.9194@email.com,143861,Nao,Nao,Sim,null,null,147,Sim,82,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1624,Larissa Teixeira,82546.5464@email.com,49964.5,Sim,Sim,Sim,VISA,DUX,10,Sim,55,F,Estudante,20000,1624,20551650,20551-650,RJ,RIO DE JANEIRO,VILA ISABEL,RUA,PRESIDENTE AURINO GOMES DA SILVA,-24.64597017438325,-45.84476651118718,86a81682fffffff,88a8168299fffff
1625,Vitor Ferreira,82625.6258@email.com,141741,Sim,Sim,Sim,VISA,Gold,81,Sim,31,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1626,Ana Silva,ana.1895@email.com,175732,Sim,Sim,Sim,Mastercard,Connect,125,Sim,28,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1627,Carolina Souza,84696.6961@email.com,109595.5,Nao,Nao,Nao,null,null,105,Sim,63,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1628,Juliana Costa,84871.8717@email.com,142774,Sim,Sim,Sim,VISA,Connect,91,Sim,26,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1629,Beatriz Santos,85706.7062@email.com,58907,Sim,Sim,Sim,VISA,Connect,8,Sim,40,M,Prof Liberal,14000,1629,20551700,20551-700,RJ,RIO DE JANEIRO,VILA ISABEL,RUA,DA VILA,-23.335463364783667,-50.11577705980503,86a801497ffffff,88a8014921fffff
1630,Camila Ferreira,85859.8598@email.com,70445,Nao,Sim,Sim,null,null,148,Sim,77,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1631,Thiago Costa,86022.0226@email.com,5748,Nao,Nao,Sim,null,null,79,Sim,72,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1632,Beatriz Araujo,86028.0289@email.com,181987,Sim,Sim,Sim,VISA,Infinite,123,Sim,28,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1633,Bruno Araujo,86120.1205@email.com,13653,Sim,Nao,Sim,Mastercard,DUX,3,Nao,27,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1634,Lucas Costa,86551.5512@email.com,196324,Sim,Nao,Sim,Mastercard,Gold,93,Sim,62,M,Prof Liberal,17000,1634,20560020,20560-020,RJ,RIO DE JANEIRO,VILA ISABEL,PRACA,BARAO DE DRUMOND,-21.926276700867817,-51.75739109041595,86a80811fffffff,88a80811cbfffff
1635,Isabela Martins,86887.8871@email.com,14397,Sim,Sim,Sim,Mastercard,Gold,82,Sim,73,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1636,Patricia Teixeira,87353.3530@email.com,105884,Sim,Sim,Sim,Mastercard,Infinite,109,Sim,78,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1637,Helena Costa,87375.3750@email.com,70819,Sim,Sim,Sim,VISA,DUX,81,Sim,81,F,Funcionario Publico,14000,1637,20560050,20560-050,RJ,RIO DE JANEIRO,VILA ISABEL,RUA,MENDES TAVARES,-23.669430631448005,-45.39149942707241,86a812d77ffffff,88a812d743fffff
1638,Fabio Ferreira,87674.6745@email.com,125905.5,Sim,Sim,Sim,Mastercard,DUX,16,Sim,31,M,Funcionario Publico,15000,1638,20560070,20560-070,RJ,RIO DE JANEIRO,VILA ISABEL,RUA,VIANA DRUMOND,-21.575121114710615,-50.98057386913024,86a80a85fffffff,88a80a85a9fffff
1639,Samuel Carvalho,88167.1675@email.com,110714,Sim,Sim,Sim,Mastercard,DUX,133,Sim,59,M,Prof Liberal,17000,1639,20560080,20560-080,RJ,RIO DE JANEIRO,VILA ISABEL,RUA,BARAO DE COTEGIPE - DE 1 AO FIM - LADO IMPAR,-23.011849398555952,-47.2125511678923,86a81141fffffff,88a8114191fffff
1640,Renata Martins,88167.1677@email.com,92305.5,Sim,Sim,Nao,VISA,Connect,116,Sim,84,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1641,Maria Martins,89182.1821@email.com,149126.5,Sim,Nao,Nao,VISA,Platinum,70,Sim,23,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1642,Fernanda Gomes,89323.3230@email.com,151083,Nao,Sim,Sim,null,null,93,Sim,35,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1643,Diego Oliveira,90773.7737@email.com,42928.5,Nao,Nao,Nao,null,null,10,Sim,49,M,Estudante,22000,1643,20560120,20560-120,RJ,RIO DE JANEIRO,VILA ISABEL,RUA,VISCONDE DE SANTA ISABEL - ATE 275/276,-24.746660581900755,-52.56268728391402,86a828d1fffffff,88a828d1e7fffff
1644,Patricia Pereira,90830.8309@email.com,168582.5,Nao,Sim,Sim,null,null,18,Sim,21,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1645,Ana Gomes,ana.1175@email.com,68301.5,Nao,Sim,Nao,null,null,32,Sim,78,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1646,Ana Oliveira,ana.5059@email.com,162540,Nao,Nao,Sim,null,null,40,Sim,75,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1647,Tatiana Gomes,91657.6577@email.com,125030,Sim,Sim,Sim,Mastercard,DUX,97,Sim,73,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1648,Denise Moreira,92428.4288@email.com,30095,Sim,Nao,Sim,Mastercard,DUX,84,Sim,68,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1649,Camila Lima,92854.8543@email.com,139506,Nao,Sim,Nao,null,null,100,Sim,52,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1650,Juliana Nascimento,92926.9264@email.com,142102,Sim,Sim,Sim,VISA,Connect,53,Sim,44,M,Funcionario Publico,17000,1650,20560170,20560-170,RJ,RIO DE JANEIRO,GRAJAU,PRACA,DEMOCRITO LINHARES,-19.90177155984469,-49.524641146967205,86a8e61afffffff,88a8e61ae5fffff
1651,Vanessa Araujo,93051.0516@email.com,34822,Sim,Nao,Sim,Mastercard,Gold,13,Sim,37,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1652,Bruno Barbosa,93452.4528@email.com,178285,Sim,Sim,Sim,VISA,DUX,35,Sim,36,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1653,Carolina Rodrigues,93541.5414@email.com,3738,Nao,Sim,Sim,null,null,97,Sim,47,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1654,Simone Pereira,93742.7421@email.com,113427,Sim,Sim,Sim,VISA,Infinite,80,Nao,25,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1655,Renata Rodrigues,93852.8525@email.com,185548.5,Nao,Nao,Sim,null,null,55,Nao,20,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1656,Jorge Carvalho,94590.5904@email.com,168394.5,Sim,Sim,Nao,Mastercard,Platinum,129,Nao,54,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1657,Helena Moreira,94795.7958@email.com,140671,Nao,Sim,Sim,null,null,82,Sim,77,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1658,Vanessa Melo,94815.8159@email.com,113687.5,Nao,Sim,Nao,null,null,118,Sim,77,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1659,Ana Melo,ana.1865@email.com,49250,Sim,Sim,Sim,VISA,DUX,67,Sim,46,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1660,Claudia Pereira,95616.6168@email.com,14179.5,Nao,Sim,Nao,null,null,140,Sim,27,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1661,Larissa Souza,95624.6242@email.com,10359,Nao,Sim,Nao,null,null,123,Sim,81,F,Prof Liberal,13000,1661,20561040,20561-040,RJ,RIO DE JANEIRO,GRAJAU,PRACA,MALVINO REIS,-23.559573396112746,-49.30076878623148,86a802a47ffffff,88a802a429fffff
1662,Carlos Teixeira,carlos.8381@email.com,176180,Nao,Sim,Sim,null,null,146,Nao,19,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1663,Maria Moreira,96074.0740@email.com,156799,Sim,Sim,Sim,VISA,Gold,96,Sim,35,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1664,Carolina Costa,96281.2815@email.com,134173.5,Sim,Sim,Sim,Mastercard,Gold,49,Sim,58,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1665,Carlos Gomes,carlos.0530@email.com,28080,Sim,Nao,Sim,VISA,DUX,45,Sim,49,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1666,Priscila Gomes,98149.1497@email.com,80996,Sim,Sim,Sim,Mastercard,DUX,55,Sim,18,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1667,Simone Souza,98691.6912@email.com,101313,Nao,Sim,Sim,null,null,104,Sim,30,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1668,Vitor Gomes,98753.7535@email.com,10796,Nao,Sim,Sim,null,null,93,Sim,45,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1669,Larissa Santos,99117.1172@email.com,9726,Sim,Sim,Sim,Mastercard,Platinum,29,Sim,25,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1670,Diego Melo,10389.3896@email.com,10875,Sim,Sim,Sim,VISA,Platinum,20,Sim,29,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1671,Fernanda Ribeiro,11854.8546@email.com,168983,Nao,Sim,Sim,null,null,71,Sim,78,M,Prof Liberal,9000,1671,20561140,20561-140,RJ,RIO DE JANEIRO,GRAJAU,RUA,GRAJAU - ATE 106 - LADO PAR,-25.269819606543447,-47.88442973520394,86a833147ffffff,88a8331439fffff
1672,Tatiana Santos,13115.1155@email.com,105930,Sim,Sim,Sim,Mastercard,DUX,11,Sim,60,M,Prof Liberal,7000,1672,20561150,20561-150,RJ,RIO DE JANEIRO,GRAJAU,RUA,ALFREDO MAGIOLI,-20.40643104655274,-48.92770832947208,86a81ba87ffffff,88a81ba84bfffff
1673,Juliana Costa,13321.3215@email.com,71862,Sim,Sim,Sim,Mastercard,Connect,120,Sim,51,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1674,Ricardo Rodrigues,13339.3396@email.com,24670,Sim,Nao,Sim,VISA,Platinum,55,Sim,38,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1675,Thiago Oliveira,13701.7015@email.com,24233.5,Sim,Sim,Sim,VISA,Infinite,90,Sim,51,M,Funcionario Publico,2000,1675,20561180,20561-180,RJ,RIO DE JANEIRO,GRAJAU,RUA,PROFESSORA JUREMA MACHADO,-22.816356283826412,-46.324878827663404,86a813cc7ffffff,88a813cc1dfffff
1676,Tatiana Araujo,13828.8289@email.com,67433.5,Nao,Sim,Sim,null,null,77,Sim,59,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1677,Gabriela Nascimento,14539.5399@email.com,94808,Sim,Sim,Sim,Mastercard,Connect,32,Sim,20,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
